Track,Position,Track Name,Artist,Streams,URL
switzerland,130,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,7103,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx
switzerland,131,Savage Remix (feat. Beyoncé),Megan Thee Stallion,7058,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
switzerland,132,Bruises,Lewis Capaldi,7052,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
switzerland,133,SANDMANN,reezy,7039,https://open.spotify.com/track/5UDK6yzqiW4kJU3YQauYR5
switzerland,134,Walk Em Down (feat. Roddy Ricch),NLE Choppa,7031,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
switzerland,135,Rover (feat. DTG),S1mba,6926,https://open.spotify.com/track/4slSrbTK1sNK4I1mDYEthf
switzerland,136,Like I Love You,Nico Santos,6915,https://open.spotify.com/track/7hr6WRm7HUlVdkfnhSTm0G
switzerland,137,I'll Wait,Kygo,6812,https://open.spotify.com/track/1tuXOJYN6CkgubpifHEm96
switzerland,138,Secrets,Regard,6802,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
switzerland,139,In My Mind,Dynoro,6795,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
switzerland,140,Piece Of Your Heart,MEDUZA,6794,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
switzerland,141,Adore You,Harry Styles,6774,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
switzerland,142,Sweet but Psycho,Ava Max,6764,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
switzerland,143,Godzilla (feat. Juice WRLD),Eminem,6749,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
switzerland,144,Don't Call Me Up,Mabel,6733,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
switzerland,145,Shotz Fired,Bonez MC,6730,https://open.spotify.com/track/0dy5NFDnx5fuZvE8ZXEX35
switzerland,146,Location (feat. Burna Boy),Dave,6657,https://open.spotify.com/track/3z4CGd63tpUn9a6oQSG0CI
switzerland,147,Boss Bitch,Doja Cat,6649,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
switzerland,148,Meleğim,Soolking,6542,https://open.spotify.com/track/0BD9boQC7jUTWkAoib4Z0d
switzerland,149,Thank You [Not So Bad],VIZE,6520,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
switzerland,150,200 km/h,Apache 207,6440,https://open.spotify.com/track/2PGA1AsJal6cyMNmKyE56q
switzerland,151,Shababs botten,Pashanim,6368,https://open.spotify.com/track/0H9WHopZ62JeDaGau7REMw
switzerland,152,The Passenger (LaLaLa),LUM!X,6368,https://open.spotify.com/track/2A0CxheiQGQdCiKtOR7jMP
switzerland,153,Ur So F**kInG cOoL,Tones And I,6367,https://open.spotify.com/track/6KiEsqGg0HBOSMflVH7Onx
switzerland,154,2002,Sido,6358,https://open.spotify.com/track/2u8AXJyk8pICzj2wyPBL0b
switzerland,155,I Don't Care (with Justin Bieber),Ed Sheeran,6336,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
switzerland,156,Lettre à une femme,Ninho,6310,https://open.spotify.com/track/5HEtuK03ygUzqca6yfgOYZ
switzerland,157,Lucid Dreams,Juice WRLD,6276,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
switzerland,158,Angels Sippen,Symba,6245,https://open.spotify.com/track/0gThlZWwZWkDqRKGOz2CN1
switzerland,159,Blanche,Maes,6194,https://open.spotify.com/track/5GyyPRvEwdI4wJSUbzxHQv
switzerland,160,The Bigger Picture,Lil Baby,6193,https://open.spotify.com/track/44gRhRi2OhEf7moAUj6MD1
switzerland,161,Savage,Megan Thee Stallion,6184,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
switzerland,162,If the World Was Ending - feat. Julia Michaels,JP Saxe,6154,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
switzerland,163,Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,6147,https://open.spotify.com/track/3bidbhpOYeV4knp8AIu8Xn
switzerland,164,Du bist mein,Zuna,6112,https://open.spotify.com/track/719aY5gAzJbx2PHjyalZQu
switzerland,165,All Around The World (La La La),R3HAB,6076,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
switzerland,166,Beautiful People (feat. Khalid),Ed Sheeran,6069,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
switzerland,167,Tilidin,Capital Bra,6021,https://open.spotify.com/track/0Dlcu2fgHklOnajVu2dUNU
switzerland,168,Maison,Luciano,5988,https://open.spotify.com/track/78YdCUtMzJEPdWeFEtTnIO
switzerland,169,Loca,Kidda,5985,https://open.spotify.com/track/0GOqQ2k5FYhCemkWFNfvU3
switzerland,170,Be Alright,Dean Lewis,5909,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
switzerland,171,Astronomia,Vicetone,5909,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
switzerland,172,Takeaway,The Chainsmokers,5886,https://open.spotify.com/track/3g0mEQx3NTanacLseoP0Gw
switzerland,173,Mediterranea,Irama,5876,https://open.spotify.com/track/47xPl1gvgdx4Z9dNUuloPg
switzerland,174,500 PS,Bonez MC,5868,https://open.spotify.com/track/4UOXo3xWnxYdTf3sFyRaUG
switzerland,175,Ich würd' lügen,KAYEF,5853,https://open.spotify.com/track/5B9CtjeguIO9LeOk8Xs1J3
switzerland,176,Rescue Me,OneRepublic,5839,https://open.spotify.com/track/0mjAU3yKR1QnXnHtjGJqTM
switzerland,177,Go Crazy,Chris Brown,5831,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
switzerland,178,Late Night,Luciano,5807,https://open.spotify.com/track/33jaF6gknsRif8HzH1RMAB
switzerland,179,Beautiful Madness,Michael Patrick Kelly,5793,https://open.spotify.com/track/4tfLFDGypUWad5AT6772If
switzerland,180,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,5761,https://open.spotify.com/track/1v7L65Lzy0j0vdpRjJewt1
switzerland,181,Con Calma,Daddy Yankee,5736,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
switzerland,182,VACATION,Tyga,5721,https://open.spotify.com/track/6q2uIyLqASSpv2SIv2ehWK
switzerland,183,Yo Perreo Sola,Bad Bunny,5709,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
switzerland,184,BUTTERFLY EFFECT,Travis Scott,5705,https://open.spotify.com/track/6xcJyGpfZbuuiequtnlKt4
switzerland,185,Criminel (feat. Niska),Bramsito,5702,https://open.spotify.com/track/3AWs5kIyjFDVsAtofkFU7L
switzerland,186,SOS,Xen,5689,https://open.spotify.com/track/5MsLQsqnz10guYF61JxK1Q
switzerland,187,Mais je t'aime,Grand Corps Malade,5680,https://open.spotify.com/track/4dtG1p71E6VPt9BmVYWcY5
switzerland,188,Always Remember Us This Way,Lady Gaga,5674,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk
switzerland,189,China,Anuel AA,5577,https://open.spotify.com/track/0KkIkfsLEJbrcIhYsCL7L5
switzerland,190,Let Me Down Slowly,Alec Benjamin,5569,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
switzerland,191,Post Malone (feat. RANI),Sam Feldt,5553,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
switzerland,192,What A Man Gotta Do,Jonas Brothers,5547,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
switzerland,193,HOES UP G'S DOWN,SHIRIN DAVID,5531,https://open.spotify.com/track/01I9AEz658sQnQzCL3K3QG
switzerland,194,Scarface (feat. Capo & Rick Ross),Farid Bang,5520,https://open.spotify.com/track/4Qy2Eo9URGWbV4VzwBTdxU
switzerland,195,Sousou,Jul,5513,https://open.spotify.com/track/4zfih9sHVVJMb0f7LRoAz8
switzerland,196,Africa,TOTO,5498,https://open.spotify.com/track/2374M0fQpWi3dLnB54qaLX
switzerland,197,Fuego Del Calor (feat. Ozuna & Tyga),Scott Storch,5441,https://open.spotify.com/track/2ZSHH750nQpUVHjoe3iu2U
switzerland,198,3 Nights,Dominic Fike,5411,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
switzerland,199,Make It Rain,Pop Smoke,5400,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
switzerland,200,6.3,Naps,5385,https://open.spotify.com/track/3lTL4LdFKVF51lseI2nk5D
brazil,1,Na Raba Toma Tapão,Niack,525859,https://open.spotify.com/track/0AGS6ZRgzobrazmCi6pYMe
brazil,2,Flores,Vitão,424590,https://open.spotify.com/track/25gD4PQjxCLnwIY2n23aEl
brazil,3,Tudo Aconteceu,MC Du Black,371629,https://open.spotify.com/track/67mqU3FeErlvWwsxnMfvQo
brazil,4,Saudade Sua,Gusttavo Lima,356843,https://open.spotify.com/track/6NM06xgqxQ0HU5lxbt2JHi
brazil,5,BRABA,Luísa Sonza,356170,https://open.spotify.com/track/2WlZuBDgLfT7Kc0admhFdg
brazil,6,Tudo no Sigilo (Vytinho Ng e MC Bianca),Vytinho NG,353655,https://open.spotify.com/track/60wF0XnX7A0jVpDNA5v8vi
brazil,7,Liberdade Provisória - Ao Vivo,Henrique & Juliano,342477,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI
brazil,8,Litrão - Ao Vivo,Matheus & Kauan,341953,https://open.spotify.com/track/4DngRKOpRPrkbzImUB0zgh
brazil,9,Volta por Baixo - Ao Vivo,Henrique & Juliano,335880,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul
brazil,10,Te Prometo,Dennis DJ,331007,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN
brazil,11,Ranking,Jorge & Mateus,322839,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS
brazil,12,Graveto - Ao Vivo,Marília Mendonça,315477,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o
brazil,13,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,300215,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5
brazil,14,Don't Start Now,Dua Lipa,296481,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
brazil,15,ASAS,Luan Santana,287312,https://open.spotify.com/track/0j1tGcJJfq1nIs4i5GoHXv
brazil,16,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,286477,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0
brazil,17,S de Saudade,Luíza & Maurílio,279959,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL
brazil,18,Roses - Imanbek Remix,SAINt JHN,276620,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI
brazil,19,Vai Ter Que Aguentar,Mc Don Juan,259378,https://open.spotify.com/track/5GAdMAL3tRJkVN1HtwohK2
brazil,20,Slow Down (feat. Jorja Smith) - Vintage Culture & Slow Motion Remix,Maverick Sabre,257320,https://open.spotify.com/track/5PNvgiKSwMdjBsDsgFCFLX
brazil,21,Blinding Lights,The Weeknd,247698,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
brazil,22,água com açúcar - ao vivo,Luan Santana,246968,https://open.spotify.com/track/6nI98wtHOJAYSASq22TCYu
brazil,23,death bed (coffee for your head) (feat. beabadoobee),Powfu,246077,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
brazil,24,Despedida - Ao Vivo,Wesley Safadão,242357,https://open.spotify.com/track/5LpLYzpV0HWKI2DlPmNywg
brazil,25,Mentira - Ao Vivo,Felipe Araújo,239858,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm
brazil,26,Libera Ela - Ao Vivo,Maiara & Maraisa,232399,https://open.spotify.com/track/0SJtvFn4vqgJPscSbEPaql
brazil,27,Não Vai Embora,Dilsinho,224062,https://open.spotify.com/track/28atBekPVlTdnU4M9Z7udd
brazil,28,Rain On Me (with Ariana Grande),Lady Gaga,219819,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
brazil,29,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,214703,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF
brazil,30,Dance Monkey,Tones And I,213811,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
brazil,31,menina solta,Giulia Be,210255,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1
brazil,32,Cheirosa - Ao Vivo,Jorge & Mateus,208063,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da
brazil,33,Briga Feia - Ao Vivo,Henrique & Juliano,204678,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk
brazil,34,Vira Homem,Marília Mendonça,203807,https://open.spotify.com/track/0GrEqRHf5FioT1hOB8PBxZ
brazil,35,Toosie Slide,Drake,203680,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
brazil,36,SENTADÃO,Pedro Sampaio,196152,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A
brazil,37,Amor de Fim de Noite,Orochi,191615,https://open.spotify.com/track/1Nmcs8zk7LfcvHRgLtTM5J
brazil,38,3 Batidas - Ao Vivo,Guilherme & Benuto,190583,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k
brazil,39,Segunda Taça - Ao Vivo,João Bosco & Vinicius,189762,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil
brazil,40,Balança (feat. Pedro Sampaio e FP do Trem Bala),WC no Beat,187409,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy
brazil,41,Supera - Ao Vivo,Marília Mendonça,187388,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz
brazil,42,Aí Eu Bebo - Ao Vivo,Maiara & Maraisa,187076,https://open.spotify.com/track/2Ou6UYuUbNyqwXxRDSeFRf
brazil,43,Pipa Voada (feat. Emicida),Rashid,186447,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi
brazil,44,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,186004,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg
brazil,45,Break My Heart,Dua Lipa,184050,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
brazil,46,Viva Voz - Ao Vivo,Lauana Prado,179163,https://open.spotify.com/track/08Sd5vVcIH3uKeAiaJdoYj
brazil,47,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,175843,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe
brazil,48,Vem Me Satisfazer,MC Ingryd,172003,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY
brazil,49,Então Toma - Ao Vivo,Matheus & Kauan,171149,https://open.spotify.com/track/5yaXBGNko8lmFSOvKWo99j
brazil,50,boa memória - ao vivo,Luan Santana,162380,https://open.spotify.com/track/79BHjj4YkvbpOlMvG6wf3n
brazil,51,Relógio Parado (Ao Vivo),Diego & Arnaldo,161839,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw
brazil,52,Sem Limites,WC no Beat,157977,https://open.spotify.com/track/0DWUfq7vSAArkz82XHnuGm
brazil,53,Não Valeu,Wesley Safadão,156865,https://open.spotify.com/track/1GWUiFYLYEapxYHnASyOud
brazil,54,Watermelon Sugar,Harry Styles,152703,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
brazil,55,Melhor Eu Ir / Ligando os Fatos / Sonho de Amor / Deixa Eu Te Querer (Ao Vivo),Grupo Menos É Mais,151305,https://open.spotify.com/track/2ptHQBO7TQhEkXOeK9ST59
brazil,56,Pontos de Exclamação - Vintage Culture & Future Class Remix,Jovem Dionisio,145292,https://open.spotify.com/track/25usEf5iGk9HL0LM9VTxue
brazil,57,Tijolão - Ao Vivo,Jorge & Mateus,142574,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7
brazil,58,(não) era amor,Giulia Be,135658,https://open.spotify.com/track/7DmZMqXYgQ1oI3z3bGUEbi
brazil,59,ROCKSTAR (feat. Roddy Ricch),DaBaby,133348,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4
brazil,60,Nem Doeu - Ao Vivo,Matheus & Kauan,132188,https://open.spotify.com/track/260n4ECk9j4IEvTAVBYojl
brazil,61,Serenata - Ao Vivo,Marília Mendonça,129365,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop
brazil,62,Someone You Loved,Lewis Capaldi,129172,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
brazil,63,The Box,Roddy Ricch,124970,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
brazil,64,Textão - Ao Vivo,Zé Neto & Cristiano,122720,https://open.spotify.com/track/2uhBCMHwS3SATOHIgM2KPF
brazil,65,ily (i love you baby) (feat. Emilee),Surf Mesa,120074,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
brazil,66,Tá Rocheda,Os Barões Da Pisadinha,120044,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK
brazil,67,Eterna Sacanagem,MC JottaPê,119668,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i
brazil,68,Desejando Eu (Ao Vivo),Murilo Huff,119248,https://open.spotify.com/track/3056x1XkmICnQmji68rrft
brazil,69,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,117624,https://open.spotify.com/track/3ZROq16fQ1o2dWEGkHPHkJ
brazil,70,Pupila,ANAVITÓRIA,114978,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk
brazil,71,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,112986,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI
brazil,72,Te gusta,MC Kevinho,112968,https://open.spotify.com/track/0h5iRD8nlDtcn4rwbZzNgg
brazil,73,Poesia Acústica - Paris,Pineapple StormTv,112914,https://open.spotify.com/track/5JKaHAt4atuNoLqpyDgbyK
brazil,74,Girassol,Priscilla Alcantara,112366,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj
brazil,75,Señorita,Shawn Mendes,112260,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
brazil,76,On & On,Alok,112061,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat
brazil,77,Declaração pro Bar - Ao Vivo,Guilherme & Benuto,110892,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0
brazil,78,Poesia Acústica #6: Era uma Vez,Pineapple StormTv,110685,https://open.spotify.com/track/13Rf6RaZT13TW4xLQR3MQr
brazil,79,Stuck with U (with Justin Bieber),Ariana Grande,110134,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
brazil,80,Certo e Duvidoso (feat. Gaab) - Ao Vivo,Marcos & Belutti,109889,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi
brazil,81,Tudo Ok,Thiaguinho MT,109725,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS
brazil,82,Sogra - Ao Vivo,Dilsinho,109519,https://open.spotify.com/track/4x8XaoLvpo6kd51PZD16RK
brazil,83,Lose Control,MEDUZA,109056,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
brazil,84,goosebumps,Travis Scott,108571,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
brazil,85,Mlks de Sp,Recayd Mob,108060,https://open.spotify.com/track/2cWCwWJTozhsGxmvrJJaXn
brazil,86,Tentativas,Marília Mendonça,107168,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8
brazil,87,Erro Antigo - Ao Vivo,Diego & Victor Hugo,105872,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns
brazil,88,Party Girl,StaySolidRocky,105718,https://open.spotify.com/track/5RqR4ZCCKJDcBLIn4sih9l
brazil,89,Meu Abrigo,Melim,104892,https://open.spotify.com/track/5U28PY9MekLyCBYtLHGQpe
brazil,90,Amor de Que,Pabllo Vittar,104526,https://open.spotify.com/track/7vpGKEUPrA4UEsS4o4W1tP
brazil,91,Se Eu Fosse Você - Ao Vivo,Henrique & Juliano,104022,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC
brazil,92,Falling,Trevor Daniel,103842,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
brazil,93,Kenny G,Matuê,103099,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW
brazil,94,O Amor Que Tu Perdeu,Mila,102550,https://open.spotify.com/track/3VQF7gLCASQQ3lQkOnFBhz
brazil,95,"Para, Pensa e Volta (feat. Marília Mendonça) - Ao Vivo",Yasmin Santos,102438,https://open.spotify.com/track/2rRA0VNb8RcaUMAmgWFoCL
brazil,96,Tchau Brigado - Ao Vivo,Humberto & Ronaldo,102407,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf
brazil,97,Lençol Dobrado,João Gustavo e Murilo,101739,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY
brazil,98,Gelo,Melim,101225,https://open.spotify.com/track/2DsZ6pXK1AG6emFugTeYW3
brazil,99,Gaiola É o Troco,MC Du Black,99880,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH
brazil,100,Circles,Post Malone,99067,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
brazil,101,"Mil Anos - Recorded At Mosh Studios, São Paulo",Jorge & Mateus,97940,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1
brazil,102,Tusa,KAROL G,97907,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY
brazil,103,Sour Candy (with BLACKPINK),Lady Gaga,97649,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
brazil,104,Memories,Maroon 5,97408,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
brazil,105,Muito Cedo,Turma do Pagode,96915,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV
brazil,106,Dois Lados,Wesley Safadão,96738,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6
brazil,107,THE SCOTTS,THE SCOTTS,96420,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
brazil,108,Ferida Curada,Zé Neto & Cristiano,96319,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR
brazil,109,Hear Me Tonight,Alok,96288,https://open.spotify.com/track/0v8OKUrqZGoEbgEUXScRSQ
brazil,110,Amoreco,Simone & Simaria,95694,https://open.spotify.com/track/32qETd0e2eKMs2BiMocPc0
brazil,111,Deixa (feat. Ana Gabriela),Lagum,95378,https://open.spotify.com/track/3fLqmaO4vvZpFZSZy52VMp
brazil,112,Dois Enganados,Murilo Huff,94916,https://open.spotify.com/track/7McCAKExE8KsI2q4Y8wx4U
brazil,113,Deixa pra Amanhã - Ao Vivo,Dilsinho,94283,https://open.spotify.com/track/6hqJJY6rwAUS2zl9FsCQQH
brazil,114,Combatchy (feat. MC Rebecca),Anitta,94251,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw
brazil,115,Tudo de bom,Pk,94193,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7
brazil,116,Adore You,Harry Styles,93827,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
brazil,117,Ouvi Dizer,Melim,93703,https://open.spotify.com/track/1qCLx3nX25NuhfPjM5E1qV
brazil,118,BLACK PARADE,Beyoncé,93525,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
brazil,119,Carreira Solo - Ao Vivo,Gusttavo Lima,93448,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN
brazil,120,Previsão De Sofrimento - Ao Vivo,Diego & Ray,93424,https://open.spotify.com/track/29q6ong0J1OWKjoD1OfBhJ
brazil,121,Deus é por nós,MC Marks,93339,https://open.spotify.com/track/6jcGoHrqfRW6fI2I6xtwBQ
brazil,122,Meu talismã,IZA,93223,https://open.spotify.com/track/5aayWOEE7u7bxZ3r7dwIrX
brazil,123,Paredão,MC Kevinho,93093,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj
brazil,124,Recairei - Ao Vivo,Os Barões Da Pisadinha,92648,https://open.spotify.com/track/71FrGl0XcpL3VId65tB5mg
brazil,125,Chama Ela (feat. Pedro Sampaio),Lexa,92354,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ
brazil,126,Tiro Certo - Ao Vivo,Zé Felipe,91990,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk
brazil,127,Pode Sumir,Luíza & Maurílio,90779,https://open.spotify.com/track/5OzvtpasMB3aPWpfVr0PsA
brazil,128,Complicado,Vitão,90705,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy
brazil,129,Savage Remix (feat. Beyoncé),Megan Thee Stallion,90414,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
brazil,130,Supalonely,BENEE,89499,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
brazil,131,Algo Mais (Amante) - Ao Vivo,Xand Avião,89004,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P
brazil,132,Pode Jogar,MC Kevin o Chris,88647,https://open.spotify.com/track/6YClJMtJDyyJ2iaUf5npyC
brazil,133,Baila Comigo (feat. Kelly Ruiz) - Rennan da Penha Remix,Dayvi,88510,https://open.spotify.com/track/7M6D0ACikinC39ZtuEwMPo
brazil,134,Sei Lá,Projota,87869,https://open.spotify.com/track/6l1PdE7lQbodewVQh16GCM
brazil,135,Bebe e Vem Me Procurar,Raí Saia Rodada,87687,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq
brazil,136,50 Tons,MC Du Black,87303,https://open.spotify.com/track/330oIFOtslgdc4TBVApQuY
brazil,137,Say So,Doja Cat,85854,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
brazil,138,Intenção - Ao Vivo,Marília Mendonça,85641,https://open.spotify.com/track/1qy7aOHnfnOMJoT1fhoLYG
brazil,139,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,85281,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo
brazil,140,A Casa É Sua,Casa Worship,85223,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc
brazil,141,Savage Love (Laxed - Siren Beat),Jawsh 685,84746,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c
brazil,142,Quarta Cadeira - Ao Vivo,Matheus & Kauan,84455,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn
brazil,143,Believer,Imagine Dragons,84347,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP
brazil,144,Rave de Favela (feat. BEAM),Major Lazer,83802,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej
brazil,145,Vergonha pra Midia,Salvador Da Rima,83054,https://open.spotify.com/track/5JsxHA8NttHWThpTCToK1J
brazil,146,Some que ele vem atrás,Anitta,82913,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5
brazil,147,I Don't Care (with Justin Bieber),Ed Sheeran,82475,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
brazil,148,Hit Contagiante,Felipe Original,82260,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi
brazil,149,Piece Of Your Heart - Alok Remix,MEDUZA,82140,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW
brazil,150,Isso Que é Vida,Dennis DJ,82044,https://open.spotify.com/track/1dKYlw6v9wofuqb7EXSvPn
brazil,151,Breaking Me,Topic,82000,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
